"";"x";"predicted";"std.error";"conf.low";"conf.high";"group"
"245";12,4;6,69794406782101e-06;0,181594418767274;4,6921181377274e-06;9,56122905489206e-06;"Dynamic non-REW"
"246";12,4;7,7505959302458e-06;0,175406939781394;5,49578098840232e-06;1,09305086624846e-05;"Static non-REW"
"247";12,4;7,90961919622157e-05;0,148671014752494;5,91037805390043e-05;0,000105850509312424;"Dynamic REW"
"248";12,4;7,45104276970154e-05;0,14934000622427;5,56041010586671e-05;9,98445804993027e-05;"Static REW"
"249";12,6;6,99008295194974e-06;0,183437880432221;4,87911033744654e-06;1,00143697661085e-05;"Dynamic non-REW"
"250";12,6;8,18755353499519e-06;0,176431456734261;5,7939729587491e-06;1,1569948130312e-05;"Static non-REW"
"251";12,6;7,83747360220616e-05;0,149571653875437;5,84613873384388e-05;0,000105070335464129;"Dynamic REW"
"252";12,6;7,35612676895734e-05;0,150330260449929;5,47893323505581e-05;9,87642131589656e-05;"Static REW"
"253";12,8;7,31212426266334e-06;0,185737296836794;5,08094692693461e-06;1,05230598972673e-05;"Dynamic non-REW"
"254";12,8;8,67213208231353e-06;0,177876656408655;6,11953056088479e-06;1,22894712313201e-05;"Static non-REW"
"255";12,8;7,76199643723678e-05;0,15063832108299;5,77774653469599e-05;0,000104276256745961;"Dynamic REW"
"256";12,8;7,25857427722757e-05;0,15149024617861;5,39399689694648e-05;9,76762907731321e-05;"Static REW"
"257";13;7,66699563820692e-06;0,188521119171887;5,29854683153502e-06;1,10941285888113e-05;"Dynamic non-REW"
"258";13;9,20980186396381e-06;0,17977655392976;6,47478563817746e-06;1,31001020141632e-05;"Static non-REW"
"259";13;7,68329695344523e-05;0,151883679088832;5,70522252076082e-05;0,000103471244069537;"Dynamic REW"
"260";13;7,15852287498711e-05;0,152832212151817;5,30567262862478e-05;9,65836412159935e-05;"Static REW"
"261";13,2;8,05800044550503e-06;0,191814205019099;5,53293841616625e-06;1,1735409193311e-05;"Dynamic non-REW"
"262";13,2;9,80680093142175e-06;0,182162109249784;6,86233586303739e-06;1,40146482075407e-05;"Static non-REW"
"263";13,2;7,60148826456565e-05;0,153320020610639;5,62860743333681e-05;0,000102658117351816;"Dynamic REW"
"264";13,2;7,05611222535815e-05;0,154367987096367;5,21405023554877e-05;9,54889068161867e-05;"Static REW"
"265";13,4;8,48886787842769e-06;0,195637445035017;5,78527560656082e-06;1,2455895226477e-05;"Dynamic non-REW"
"266";13,4;1,04702511315926e-05;0,185060599941985;7,28508483522227e-06;1,5048006793438e-05;"Static non-REW"
"267";13,4;7,51668707561072e-05;0,154959136755557;5,54796311364872e-05;0,000101839519651104;"Dynamic REW"
"268";13,4;6,9514837517226e-05;0,156108855564469;5,1192385906604e-05;9,43945248585079e-05;"Static REW"
"269";13,6;8,96381068848199e-06;0,200007548763867;6,05685538110708e-06;1,32659251212547e-05;"Dynamic non-REW"
"270";13,6;1,1208293633606e-05;0,188495134339036;7,74628826225455e-06;1,62175286469625e-05;"Static non-REW"
"271";13,6;7,42901340618146e-05;0,156812192143298;5,46337359487322e-05;0,000101017894717691;"Dynamic REW"
"272";13,6;6,84478031523194e-05;0,158065442172677;5,02136608613385e-05;9,33027119075151e-05;"Static REW"
"273";13,8;9,48759177411013e-06;0,204936997276203;6,34913650729195e-06;1,41774015918363e-05;"Dynamic non-REW"
"274";13,8;1,20302474453272e-05;0,192484338279015;8,24960655462398e-06;1,75434551796534e-05;"Static non-REW"
"275";13,8;7,33859030832553e-05;0,158889611035564;5,3749458021446e-05;0,000100195468626888;"Dynamic REW"
"276";13,8;6,7361458932323e-05;0,160247608165433;4,92058069774666e-05;9,22154524019068e-05;"Static REW"
"277";14;1,0065601068795e-05;0,210434155436315;6,66375948225301e-06;1,52040524865107e-05;"Dynamic non-REW"
"278";14;1,29467950927752e-05;0,197042232373469;8,7991642301189e-06;1,90494427747041e-05;"Static non-REW"
"279";14;7,24554357986964e-05;0,161200978411724;5,28280981363248e-05;9,93742360180284e-05;"Dynamic REW"
"280";14;6,62572525960475e-05;0,162664363792612;4,81704963736846e-05;9,1134491809883e-05;"Static REW"
"281";14,2;1,07039444215257e-05;0,216503523570358;7,00256775369506e-06;1,63617412995586e-05;"Dynamic non-REW"
"282";14,2;1,39702004477685e-05;0,202178298423206;9,39961667211726e-06;2,07631942457461e-05;"Static non-REW"
"283";14,2;7,15000147415623e-05;0,163754959320114;5,18711865395189e-05;9,85559512788123e-05;"Dynamic REW"
"284";14,2;6,51366366799877e-05;0,165323799306792;4,71095858700624e-05;9,0061334452432e-05;"Static REW"
"285";14,4;1,14095464635392e-05;0,223146098919497;7,36763042950201e-06;1,76688370962488e-05;"Dynamic non-REW"
"286";14,4;1,51145646684968e-05;0,207897716461363;1,00562250247176e-05;2,27172207552862e-05;"Static non-REW"
"287";14,4;7,05209440711724e-05;0,166559238984557;5,0880476119405e-05;9,77421248038776e-05;"Dynamic REW"
"288";14,4;6,40010653891097e-05;0,168233036507291;4,6025105268123e-05;8,89972459078044e-05;"Static REW"
"289";14,6;1,21902698118677e-05;0,230359812408101;7,76126681602787e-06;1,91466555684247e-05;"Dynamic non-REW"
"290";14,6;1,63961274006729e-05;0,214201740560989;1,07749403194779e-05;2,49497628203482e-05;"Static non-REW"
"291";14,6;6,95195466261498e-05;0,169620485127365;4,9857930965208e-05;9,69340242365602e-05;"Dynamic REW"
"292";14,6;6,28519915153159e-05;0,171398201758586;4,49192418788553e-05;8,79432597220291e-05;"Static REW"
"293";14,8;1,30550533842444e-05;0,238140005876784;8,18607324446181e-06;2,08199853816378e-05;"Dynamic non-REW"
"294";14,8;1,78336218181139e-05;0,221088173633126;1,15624982941633e-05;2,75059054992525e-05;"Static non-REW"
"295";14,8;6,84971609697503e-05;0,172944332873145;4,88057106513101e-05;9,61326803918719e-05;"Dynamic REW"
"296";14,8;6,16908634124848e-05;0,174824420378104;4,37943217706006e-05;8,69001879824172e-05;"Static REW"
"297";15;1,40140731048117e-05;0,246479918208785;8,64495274599535e-06;2,27177170145195e-05;"Dynamic non-REW"
"298";15;1,94486938159286e-05;0,228551899312356;1,24265267642538e-05;3,04389309526302e-05;"Static non-REW"
"299";15;6,74551384362606e-05;0,176535391518646;4,77261507735499e-05;9,53388973737429e-05;"Dynamic REW"
"300";15;6,05191220366244e-05;0,178515831310446;4,26527883390856e-05;8,58686351763131e-05;"Static REW"
